name,text,price,label
Red Velvet Cake,,3.95,0
5 Mini Churros,Each churro is like a bite-sized trip to the carnival. Except with even more cinnamon and pure cane sugar. And no waiting in line for the Ferris wheel.,1.59,0
Japanese Marble Soda,,3,0
Juice,,1.95,0
Corn Nuggets,"Sweet corn bites, breaded and fried. Served with honey for dipping.",6.49,0
Steak,,4.95,0
1% Low Fat White Milk,,1.89,0
24 oz. Fountain Drink,,2.56,0
Free Fried Banana with order of $30 or More,,0,0
340 ml Aloha Maid Ice Lemon Tea,,1.54,0
Canned Soda,,1.95,0
Thai Sweet Iced Tea,,3,0
A05. Fish Pakora,Fish coated in spiced lentil batter and fried.,6.99,0
Tom Yum Soup,Lemongrass soup with mushroom and cilantro. Comes with choice of protein.,6.95,0
Pastrami Salad,,5.49,0
Mountain DewÂ® Kickstartâ¢ Orange Citrus,,1.89,0
Spinach,,3,0
Caramel Sundae,"Cool and creamy with a caramel swirl, our prepared-to-order Caramel Sundae is complemented by our velvety Vanilla Soft Serve.",1.29,0
Can Soda,,1.5,0
Tazo Organic Iced Tea,,2,0
Mushroom Potato Puree,,7,0
7. Yum Woon Sen Salad,"Vermicelli with shrimp, squid, ground chicken and red onion, tomato and scallion in chili lime dressing.",11.95,0
Cobb Salad,"Chopped romaine lettuce, tomato, cheddar or bleu cheese, bacon and egg.",8.99,0
Crispy Chicken Sandwich,Fried chicken with lettuce and tomato on a bun.,4.89,1
Black Forest Ham Chopped Salad,The Black Forest Ham has never been better. Load it up with all the crunchy veggies you like.,6.59,0
Large Fried Noodle,,2,0
Salmon Egg,Ikura.,7,1
Nashville Hot Tenders Combo,"3 pc. or 5 pc. Tenders with Nashville Hot, a side of your choice, a biscuit, and a medium drink",0,0
Steamed Artichoke,"Served with mayonnaise, melted butter and lemon.",6.25,0
Fries,,1.95,0
"Calzone, Salad and 2 Sodas Special",,15.99,0
Gulab Jamun,Deep fried milk dumplings dipped in sugar syrup.,3.99,0
Taco Topped Queso & Chips,Melty white queso dip is topped with taco-seasoned ground beef and served with freshly made white corn tortilla chips.,7.99,0
Scrapple,,2,0
Taco Hondureno,"Fried rolled taco stuffed with chicken and covered with cabbage, cheese and tomatoes bathed in Honduran sauce.",2.5,0
16 oz. Bottle Soda,,1.89,0
Mussels in Green Sauce,,8.95,0
Double WHOPPERÂ® with Bacon & Cheese Meal,"Our Double WHOPPERÂ® Sandwich is a pairing of two 4.4 oz* savory flame-grilled beef patties topped with thick-cut smoked bacon, American cheese, juicy tomatoes, fresh lettuce, creamy mayonnaise, ketchup, crunchy pickles, and sliced white onions on a soft sesame seed bun. Meal comes in medium and large sizes. Your choice of a side of piping hot, thick cut French Fries or golden Onion Rings and a fountain drink of your choice to make it a meal. *Based on preÂ­-cooked patty weight.",0,1
Cranberry Juice,,3,0
Sweet Street Chocolate Chunk Cookie,Sandy's Amazing Chocolate Chunk Cookie made from cage free eggs. Non GMO.,3.5,0
Homemade Chicken Cutlet Parmigiana Grinder,With mozzarella and tomato sauce. Served on a grinder roll.,7,1
Watermelon Candy Freeze,"A deliciously, refreshing watermelon slushy drink, with candy watermelon seeds",2.39,0
Snapple,,2,0
Yellow Rice,,5,0
L18. Orange Chicken Lunch Special,"Served with egg roll, chicken fried rice and soda. Spicy.",5.75,1
Grilled Asparagus,,6,0
3 Piece Puffs,,0.92,0
Spring Roll,"Three pieces of crispy veggie roll filled with glass noodles, carrot, shiitake mushroom, taro and cabbage. Served with plum sauce.",3.75,0
House Pub Salad,"Fresh mixed lettuce, diced tomato, cheese, onion and croutons.",4.25,0
Vino's Garlic Knots,Pizza dough knots with fresh garlic and Paremsan cheese.,0,0
Spinach Pie,,5,0
Shrimp Parm with Baked Shells,Served with garden salad and garlic bread.,12.99,1
4 oz. Tilli's Carolina Style Sauce,,2.49,0
Fire Hydrant Hot Sauce Bottle,,6.99,0
CS1. Butter Chicken,Tender and crispy sauteed in sweet butter sauce.,12.25,0
100. Curry Beef,Served with white rice. Hot and spicy.,10.95,1
Papa a la Ocopa,Sliced boiled potato on lettuce with a creamy sauce of walnuts and herbs.,5,0
"Water, Bottled",,2.49,0
Shrimp Creole,Sauteed shrimp in a Creole sauce served with chorizo yellow rice.,23,1
Arizona Green Tea with Honey,,1.75,0
Mama's Empanadas Steak Lunch,"3 empanadas stuffed with stewed sirloin steak, raisins, onion, aji panca, hard boiled egg, cilantro and rocoto sauce.",8.99,0
Chips,,1.25,0
94. Broccoli Garlic,"Served with stir fried with garlic, ginger, onion, tofu and chef sauce.",9.99,0
Onion Rings,Onion rings cooked up in crispy and golden brown.,3.68,0
Wonton Soup,,0,0
Broccoli,,6,0
Jump Starter Double,Fresh-Fried Zucchini Sticks â¢ Mushrooms â¢  JalapeÃ±o Coins â¢ Cheese Sticks â¢ Sweet Potato Fries,7,0
Espresso,,2.5,0
Sour-Sweet Mango,,6.5,0
Honey BBQ Sauce,,0,0
Amazing Scallops,"Scallops, asparagus, onion and red pepper in spicy tangy sauce. Spicy.",36,1
Sweet Potato Fries,,4.55,0
Pie made with TWIXÂ®,"Pie made with TWIXÂ® features a creamy caramel whipped filling topped with crumbled pieces of TWIXÂ® Bars, all resting on a vanilla crumb crust.",2.29,0
Egg Drop Soup,,1.39,0
Quesadilla,"A grilled tortilla stuffed with cheese, bacon, diced tomatoes and green onions. Served with sour cream, fresh salsa and housemade guacamole.",9.99,0
Free 2-Liter Soda and Mega Chocolate Chip Cookie with Purchase Over $35.00,,0,0
Chicken Nuggets,,6.99,0
Fresh Brewed Coffee,,2.39,0
Seafood Soup,,0,0
24 oz. Strawberry Meal Replacement Shake,With organic milk.,9,0
Soda,,0,0
Beefy Nacho Griller,"A warm flour tortilla is filled with seasoned beef, crunchy tortilla strips and warm nacho cheese - rolled and grilled to perfection.",1.79,1
Spicy Italian Salad,,7.99,0
Fried Basmati Rice,Lightly fried with assorted veggies.,5,0
Morir Sonando,,6,0
Mexican Coke,,2,0
Coffee,,2.5,0
Papas a La Huancaina,Sliced potatoes covered in a creamy yellow inca pepper sauce Peruvian all Amarilloâ.,7,0
Flan,,4,0
Lettuce Wraps,"Fresh shiitake mushrooms, water chestnuts and scallions tossed in spicy ginger soy sauce.",10.29,0
Breakfast Jack,"The name speaks for itself. This is breakfast, Jack-style. Think ham, a freshly cracked egg, and American cheeseâ all on a bun. Now, try to think of something else. Thatâs right. You canât.",1.89,0
Chocolate Chip Cookie,,1.65,0
A2. Baby Octopus Salad,,6.09,0
Cinnabon DelightsÂ® 2 Pack,"Warm donut holes filled with CinnabonÂ® signature cream cheese frosting, and dusted in Makara Cinnamon sugar",1.19,0
12 oz. Can Soda,,0,0
Bruce Cost Ginger Ale,,3,0
Superfood Side,,0,0
Cappuccino,,2.25,0
Salmon Roe,Ikura.,0,1
Chicken Cheesesteak Salad,,7.25,0
Mexican Pizza,"A fresh fried Mexican pizza shell layered with refried beans and seasoned beef, another Mexican pizza shell and then topped with our Mexican pizza sauce, three-cheese blend and ripe tomatoes.",3.99,1
Fish and Fries,,0,0
Baked Salmon & Quinoa Bowl,"Baked salmon is served over quinoa, mixed greens and fresh vegetablesâzucchini, daikon, fennel and carrotsâlightly seasoned with lemon and fresh herbs. Topped with marinated English cucumbers and red onion, and served with light lemon vinaigrette.",17.42,1
Sopapilla,"With powdered sugar and whipped cream and vanilla ice cream drizzled with either chocolate, honey, or caramel sauce.",3.25,0
The Ultimate Hershey's Chocolate Chip Cookie,"Freshly baked cookie made with 100% genuine HERSHEYâS Chocolate Chips, cut into 8 slices.",6.99,0
Caesar Salad,"The Almost Traditional Recipe with Croutons, Parmesan Cheese and Our Special Caesar Dressing.",13.95,0
Thai Iced Coffee,,2,0
Simple Caesar (GF),"Shredded kale, parmesan, and parmesan crisps, dressed in Greek yogurt Caesar and fresh lemon juice. Served chilled. Gluten free.",4.13,0
115. Jumbo Soft Pretzels,"Four fresh-baked, soft pretzel sticks sprinkled with salt and served with house-made cheese sauce.",8.99,0
Soda,,1.99,0
Fresh Lemon Sharbath with Salt and Sugar,Soda made with fresh lemon juice with salt and sugar.,2.99,0
SupremeÂ® Taco Party Pack,Your choice of 12 of the following tacos: Crunchy or Soft Taco SupremesÂ®.,18.99,0
Oysters Rockefeller,,21,0
74. Ma Po Tofu,,8.99,0
Chopped Salad,"Shaved Brussels sprout, broccoli, kale, toasted almonds and golden raisins tossed in sweet Thai chili vinaigrette. Veggie and Gluten free.",9,0
Breadsticks,6 of our homemade breadsticks. Seasoned with garlic butter and dusted with Parmesan. Served with your choice of dipping sauce.,0,0
Evian water 1.5 liter,,3.25,0
Hummus with Meat,,0,0
6. Chicken Sate,"Marinated sliced chicken on a skewer, served with peanut sauce and cucumber salad.",9,0
Fresh Greens,Fresh greens topped with lemon agave white balsamic vinaigrette.,2.29,0
V6. Ma Po Tofu,Served with choice of rice. Spicy.,10.25,0
Szechuan String Bean,Green beans sautÃ©ed with szechuan sauce. Hot & Spicy! Served with choice of side.,10.49,0
Side of Banana Peppers,,0.75,0
Coffee,,3,0
Spanakopita Plate,"Spinach pie. Spinach, onion, feta cheese and a touch of spice baked in a crispy delicate fillo. Served with choice of side.",14,1
Lemon Cake (serves 5-6),,5,0
Chicken Salad Sandwich,"Rotisserie chicken salad on toasted rustic white bread with tomato, butter lettuce, bread & butter pickles, and Dijon mustard",10.99,1
Black Beans,Whole Black Beans,3,0
6. 4 Shrimp Toast,,4.25,0
Fried or Steamed Dumplings (6),,6.2,0
Side Order of Sausage,,4,0
Garden Side Salad,"Our Garden Side Salad is a blend of premium lettuces garnished with juicy tomatoes, home-style croutons, a three-cheese medley, and your choice of KENâSÂ® salad dressing.",1.89,0
Scallops with Garlic Sauce,,13.5,1
20 oz. Mucho Mango Smoothie,"Melon, fruit juice, banana, yogurt and agave nectar.",6,0
Stuffed Mushrooms,"Mushroom caps filled with sausage, goat cheese, ricotta + spinach, crispy parsley.",11,0
Brunch Side Salad,"Mixed greens, tomato, cucumber and champagne vinaigrette.",4,0
Garlic Bread,,6,0
Pasta Pesto,,9.95,1
French Fries,,5.75,0
Macaroni Salad Catering,,0,0
6-Pack Bottled Water,,4.99,0
Iced Regular Coffee,Rainforest alliance certifiedâ¢ coffee poured over ice.,1,0
Iced Tea,,1.25,0
Turkey Club Salad,"Fresh turkey, American cheese, and bacon.",10.25,0
Can of Sprite,,1.1,0
Dinner Roll,,0.65,0
61. Spinach Salad,"Baby spinach, pepper, sun-dried tomato and feta cheese.",7,0
Fried Mushrooms Appetizer,,6.45,0
6 Piece Mozzarella Sticks,With marinara sauce.,7.95,0
Peanut Sauce,,0,0
16 oz. Zico Coconut Water,,3.55,0
20 oz. Bottled Sobe Fruit Punch,,2.5,0
Thai Iced Coffee Boba,,3.95,0
Chocolate Milk,Velvety Low Fat Chocolate Milk delivers wholesome sweetness and is packed with Calcium.,1.49,0
Dinner Combo Special,"1/2 tray of salad, 1/2 tray of pasta and 1/2 tray of entree for a family of 4. Served  with dinner rolls. (AVAILABLE MONDAY-THURSDAY ONLY).",32.95,0
Cold Antipasto Salad,,6.5,0
Aguadito Soup,Mixed fresh seafood and rice in a cilantro sauce.,14.09,0
Manhattan Special,,2.5,0
Chicken Wings with Fries,,0,0
Hot Sauce Packet,,0,0
Greek Omelette,"Spinach, feta cheese, tomato and onions. Served with home fries and toast.",6.95,1
Meat Samosa,Ground lamb and chicken mixed mildly spiced turnover. Served with mint chutney.,6,0
Grilled Fish Tacos,"Grilled white fish, romaine slaw, red onions and avocado crema. Gluten-free.",0,1
Oven Roasted Chicken Breast Chopped Salad,The Oven Roasted Chicken you love is piled highwith your choice of toppings from spicy jalapenos to crisp green peppers.,7.75,0
Side of Shrimp,8 pieces. Choice of fried or grilled. Served with pita bread.,11.95,0
Canned Soda,,2,0
Angel Roll,"Crunchy spicy salmon topped with tuna, salmon, avocado, and salmon caviar.",16,1
Pizza Dipping Sauce,,0.75,0
Garden Salad,"With lettuce, tomatoes, green pepper, mushrooms, onion, banana pepper, black olives and shredded cheddar cheese.",7.18,0
Kids Drink,,0.75,0
5 Shrimp Cocktail,,9.75,0
Buffalo Chicken Salad,"Chicken, lettuce, tomato, carrot, celery, Buffalo sauce and blue cheese.",8.99,0
Spinach Salad Tray,"Spinach with Roma tomatoes, red onion, mushrooms, feta, and homemade Italian dressing. Vegetarian.",46,0
Baked Lay's Chips,,1.39,0
NachO.M.Gâ¢,"Fun and flavor, layer by layer. Tortilla chips loaded with Red's Chili Chiliâ¢, two cheeses, guac, jalapeÃ±os, tomatoes, diced onion, salsa and sour cream.",9,0
Caterpiller Roll,"Shrimp tempuras, eels, topped with avocado and house special sauces.",14,0
Bacon Cheese Sticks,Served with 1 dipping sauce.,8,0
Jerk Fish Quesadilla,Served with a side of sour cream and pico de gallo.,0,0
Fruit Plate,Local honey.,6,0
Chicken Strips,,5,0
Buffalo Wings,Seven pieces.,5.95,0
Baklava,,4,0
HERSHEY'SÂ® Sundae Pie,"Say hello to our HERSHEYâSÂ® Sundae Pie. One part crunchy chocolate crust and one part chocolate crÃ¨me filling, garnished with a delicious topping and real HERSHEYâSÂ® Chocolate Chips.The HERSHEYâSÂ® trademark and trade dress are used under license.",1.99,0
Chicken with Hot Garlic Sauce,"Sliced white meat chicken with red and green pepper, wood ear, celery and water chestnut in garlic sauce. Hot and spicy.",10.95,1
Ice Cream Scoop,,2.95,0
D. Fortune Cookies,,0.6,0
Steak Quesadilla,"A warm flour tortilla filled with USDA Select Marinated Grilled Steak, Three Cheese Blend, Creamy Jalapeno Sauce, folded over and grilled.",4.29,0
Beef Egg Foo Young,,9.5,1
2 Liter Soda,,2.5,0
Vegas Roll,"Rolled with tuna, salmon, avocado, cucumber wrapped with crab and smelt egg on top. Raw.",11.99,0
Rotisserie-Style Chicken Sandwich,"Itâs alright to flip out over our chicken. The Rotisserie-Style Chicken Sandwich is made with tender, hand-pulled all white meat chicken with seasoning and marinade and raised without antibiotics. Try it with melted cheese, crisp veggies, and sweet, on freshly baked bread.",0,1
Onion Rings,"Thick-cut rings of onion, beer-battered and fried. Served with ranch.",0,0
Mountain DewÂ® Baja BlastÂ® Zero Sugar,,1.79,0
Chicken Garden Salad,,8.5,0
Chili Cheese Fries,,3.39,0
Tostini,"Vegetarian. Eggs made your way, your choice of cheese and red peppers, on toasted pesto focaccia.",4.69,1
1% Low Fat White Milk,,1.99,0
Kawasaki Roll,"California with mango inside topped with yellow tail, kani, sweet and spicy sauces, and crunch.",11.95,0
Applesauce,,1.89,0
Crispy Calamari,"Lightly breaded calamari, Big Poppa Smokers' Desert Gold seasoning, San Marzano marinara, lemon garlic aioli.",11.75,0
Snapple,,1.75,0
The Mud Pie Factory,,8.99,0
Red Velvet Cake,,2.5,0
Cobb Salad,"Grilled chicken, blend of lettuce, tomatoes,cucumbers, bacon, hard boiled egg and crumbled bleu cheese. Served with garlic knots.",12.39,0
Breakfast Jack,"The name speaks for itself. This is breakfast, Jack-style. Think ham, a freshly cracked egg, and American cheeseâ all on a bun. Now, try to think of something else. Thatâs right. You canât.",1.69,0
Breadsticks,,5.99,0
Iced Tea,,2.99,0
Water,,0,0
Onion Rings,,0,0
Southwestern Chicken Salad,,9.29,0
Smart Water,,0,0
Gravy,Our signature brown gravy,0,0
Caesar Salad,Hearts of romaine mixed with Caesar dressing and topped with shaved Parmesan and croutons.,8.19,0
Cappuccino,,0,0
Iced Tea,,0,0
Huevos con Chorizo,"Mexicana style scrambled eggs with chorizo and salsa. Served with beans, chilaquiles and topped with sour cream. Served with your choice of corn or flour tortillas.",4.95,1
Mozzarella Sticks,"Six pieces, with red sauce.",4.95,0
Fresh Made Skillet Baked Apple Raspberry Pie,Garnished with vanilla ice cream and caramel sauce.,8.95,0
Tomato and Fresh Mozzarella Salad,,0,0
Key Lime Pie,Tart key limes and fresh cream on a crispy graham cracker crust.,6.99,0
Sopa de Calabaza,Pumpkin soup.,6,0
Philly Cheesesteak Pizza,"Alfredo sauce, premium mozzarella, provolone, steak, mushrooms, onions and green peppers.",0,1
Free 2-Liter Soda with Order of $25 or More,,0,0
8 Garlic Knots,,2.5,0
"2. Single Deal 1 Large 14"" 2-Topping Pizza Special",,11.99,0
Zuppa Di Clams,"Fresh clams cooked in your choice of red or white broth, with garlic, white wine and herbs. Gluten-free. Serves four to six.",21.95,0
14. 6 Satay Chicken,,5.95,0
Bowl of Beans,,1.65,0
Chocolate Cake,,2.79,0
4 pc. Tenders Waffle Basket,4 Extra Crispy Tenders and 2 Belgian style waffles with 2 sides of Mrs. Butterworth'sÂ® syrup.,7.49,0
Carrot Cake Slice,,2.99,0
Mashed Potatoes,,3.2,0
"8"" Mega Chocolate Chip Cookie",,5.99,0
Espresso,,3.5,0
Fried Cheesecake,Cheesecake with chocolate and strawberry sauce.,6,0
Rasmalai,Soft milk based sponge cake in cardamom flavored milk with pistachio sprinkles.,4,0
Breakfast Jack,"The name speaks for itself. This is breakfast, Jack-style. Think ham, a freshly cracked egg, and American cheeseâ all on a bun. Now, try to think of something else. Thatâs right. You canât.",2.49,0
Seafood Salad,"Seafood on a bed of mixed greens, onions, green peppers, tomatoes and topped with cheddar cheese.",0,0
Capri SunÂ® Apple Juice,,1.69,0
Fruit Juice,,2.99,0
Dasani Bottled Water,,2.49,0
Quesadilla,Served with pico de gallo and sour cream.,0,0
Nacho Fries BellGrandeÂ®,Just like the Nacho Fries Supreme... only more.,3.49,0
Nacho Cheese Doritos,,1.42,0
Guinness Onion Soup,"Baked, mozzarella, garlic croutons and Claddagh soda bread.",0,0
Satay Chicken,Grilled chicken with peanut sauce and cucumber.,7,0
Egg & Cheese Biscuit,Rise and shine with our Egg & Cheese Biscuit. Fluffy eggs and creamy American cheese are layered carefully between one of our warm buttermilk biscuits.,3.09,0
Cinnamon Twists,"Crispy, puffed corn twists sprinkled with cinnamon and sugar.",1,0
124. Beef Bone Soup (Sopa de Res),Served with rice and 1 tortilla.,9.5,0
Egg Creams,,2.99,0
Frijoles,Beans.,3.5,0
5. Vegetable with Tofu Soup,,0,0
Mozzarella Sticks,5 pieces.,4.99,0
Cinnamon Sweetsticks,,4.99,0
Cheese Sticks,Served with choice of 1 dipper.,5.49,0
Sweet Lassi,Yogurt shake with rosewater.,3.95,0
12. 12 Fried Scallops,,3.95,0
Baked Lay's Chips,,1.39,0
Trisleces,,4,0
Sopa De Albondigas,"Meatballs seasoned with onion, celery and mint. Served with fresh homemade tortillas and as a complete meal.",9.95,0
Som Tum (Papaya Salad),"Raw papaya mixed with fresh tomatoes, garlic, lime juice, fresh chili and roasted peanut. Spicy.",6.95,0
Shrimp Salad,"Garden salad, shrimp and Parmesan cheese.",9.99,0
Can of Soda,,1,0
Medium Beverage,Select an ice-cold beverage,2.19,0
Mixed Green Salad,,3,0
Chef Vegetables,,4.5,0
Shrimp Basket,With fries & cocktail sauce.,6.95,0
Grilled Chicken Salad,,0,0
15 Piece Tuna Sashimi,,25.95,0
A7. Tuna Tartar,,7,0
Mexican Coke Bottle,16.9 oz.,4,0
12. Spicy Marinated Mix,Pig ear and beef shank.,9.99,0
PepsiÂ®,,1.49,0
Homemade Dumpling,Shrimp and pork homemade dumpling.,5.95,0
Chocolate Milk,,3,0
Chicken Finger Sub,,7.5,1
Vitamin Water XXX,,2.29,0
Energy Pump Juice,"Carrot, celery, spinach and parsley.",0,0
Chef Salad,"Mixed lettuce, turkey, ham, cheese, fresh tomatoes, purple sweet onions, cucumbers and dressing.",0,0
3. Bean Dip,,4.25,0
Sausage & Egg CROISSAN'WICHÂ® Meal,"Our grab-and-go Sausage & Egg CROISSANâWICHÂ®is now made with 100% butter for a soft, flaky croissant piled high with savory sizzling sausage and fluffy eggs. Meal comes in medium and large sizes. Served with Hash Browns, your choice of Drink.",0,0
Super Nachos,"Chopped steak, pico, guacamole, sour cream and cheese.",11.49,0
The Fry Bar,Your choice of steak fries or waffles fries.,3.25,0
Bacon & Egg CROISSAN'WICHÂ®,"Our grab-and-go Bacon & Egg CROISSANâWICHÂ® is now made with 100% butter for a soft, flaky croissant piled high with thick cut naturally smoked bacon and fluffy eggs.",3.19,0
Jarritos Orange,,2.75,0
10 Piece Cj Shrimp Tempura,Shrimp only. lowest price ever.most other restaurant $2 per 1 pc .,12,0
Italian Salad,"Lettuce, tomato, red onion, olives, roasted peppers, fresh mozzarella.
Dressings: Oil and Vinegar, Ranch, Blu cheese, BBQ, Honey Mustard, Thousand Island, Italian, Cesar, Raspberry, Balsamic, Balsamic and Oil, Olive Oil, Red Vinegar",0,0
19. Mixed Vegetable Lunch,"Served with pork fried rice, egg roll and choice of soup or soda. Rice substitutions available.",5.95,1
Bacon & Egg CROISSAN'WICHÂ® Meal,"Our grab-and-go Bacon & Egg CROISSANâWICHÂ® is now made with 100% butter for a soft, flaky croissant piled high with thick cut naturally smoked bacon and fluffy eggs. Meal comes in medium and large sizes. Served with Hash Browns, your choice of Drink.",0,0
Vegetable Soup,,0,0
Chicken Nachos,"Beans, cheese, red and green sauce, tomato, cilantro, onions, guacamole, sour cream.",12.95,0
Chips and Salsa,Nacho chips and salsa.,1.59,0
Strawberry Spinach Salad with Grilled Chicken,"Fresh spinach leaves tossed with strawberries, red onion, bacon bits, bleu cheese crumbles and toasted almond slices. Served with your choice of dressing and garlic toast.",10.49,0
Mulligatawny Soup,Chicken based traditional soup.,4.73,0
Stuffing,,0,0
Deviled Eggs,"Candied bacon, spicy tomato sauce, sweet chili, chives.",4.45,0
"18"" Jumbo 1 Topping Pizza and 2 Liter Soda Pickup Special",,15,0
Garden Salad,Served with ginger dressing.,6.5,0
35. Large Roast Pork Yat Gaw Mein,,4.95,0
Chips with Cheese,,3.49,0
Garlic Bread,,3,0
Perrier Water,,5.5,0
Chocolate Pudding,,4.25,0
Chicken Salad,Home made salad topped with chicken shawerma.,0,0
Mini Rush,"Slider burger on slider bun, minced onions, pickles, and ketchup.",0.89,1
Jarritos,,2.95,0
Dal Makhani,"A delicious preparation of black lentils simmered overnight with onion, butter and tomatoes; finished with light cream. Served with rice pilaf.",11.95,0
Beef Enchilada,,0,0
Spicy Italian Chopped Salad,"Go ahead, spice up your life. The Spicy Italian features spicy pepperoni and sensational salami. Try one today with everything else your taste buds desire.",8.18,0
Mild Sauce Packet,,0,0
Fried Ice Cream,"Ice cream rolled in special mixture, then deep-fried, covered with cream, chocolate and honey cinnamon. Finished off with a cherry.",4.75,0
Baklava,,2.5,0
Sticky Rice with Banana,Sticky Rice stuffed with banana.,3,0
2 Piece Flying Fish Roe,,6,0
Omelette,Pan fried eggs stuffed with oysters with sauces on side.,10.25,0
Fudge-Dipped Brownie on a Stick,,0.99,0
Fries,,0,0
6 oz. Fresh Fish,,9.75,0
Espresso,,0,0
9. Kimchi Pancake,"Korean pancake that consists of egg, flour, seafood and kimchi.",9,0
Chocolate Eclair,,3.49,0
Whole Fruit,banana,1.19,0
A7. Fish Cake Salad,,7.99,0
Caesar Salad with Grilled Chicken,"Fresh romaine tossed with our creamy Caesar dressing, corn, cotija cheese and tomatoes.",14.35,0
Arnold Palmer,,3.5,0
9A. Kasha Knish with Sour Cream,,4.95,0
Buffalo Chicken Salad,"Crispy chicken tossed in Buffalo sauce. sliced hard boiled egg over a bed of Romain lettuce, served with a side of bleu cheese dressing.",0,0
Lemon Pepper Chicken Nuggets,,0,0
Nachos Grande,"Chips, chili, melted cheese topped with lettuce, tomatoes, jalapeno peppers and black olives. Served with onion dip and salsa.",9.65,0
Green Tea,,2.5,0
Perrier,,2.25,0
#LIFESUPPORT,"Our signature blended juice. Kale, spinach, avocado, pineapple and banana.",0,0
Americano,2 shots of espresso and hot water,0,0
Spicy Fries,,5,0
Espresso,,1.79,0
Lunch Zuppa Del Giorno,,4.95,0
Pop,,1,0
Lunch Linguini Alle Vongole (Red Sauce),Linguini with clams in a red sauce. Served with bread and butter.,12.99,1
WHOPPERÂ® with Bacon & Cheese,"Our WHOPPERÂ® Sandwich is a 4.4 oz* of savory flame-Â­grilled beef topped with thickÂ­-cut smoked bacon, American cheese, juicy tomatoes, fresh lettuce, creamy mayonnaise, ketchup, crunchy pickles, and sliced white onions on a soft sesame seed bun. *Based on pre-Â­cooked patty weight.",5.99,1
Cold Brew Coffee,Cold brewed Corsica. Fully bodied dark roast.,3.85,0
40. Thai Gai Soup,Chicken and mushroom in spicy coconut milk and lime juice. Hot and spicy.,0,0
2. Meat Samosa,"Crispy deep fried pastry shell filled with ground chicken, peas, onions and garlic.",4.95,0
Roast Beef Chopped Salad,Piled high with thinly cut slices of lean roast beef. This crowd favorite is served with your choice of fresh veggies.,8.59,0
Hot Wingsâ¢ Combo,"5 Hot Wings, 1 side of your choice, biscuit, and a medium drink",5.99,1
Side Garlicky Green Beans with Bacon,,1.49,0
Vegetable Soup for 2,,8.5,0
Sauteed Broccoli,,6.95,0
Saganaki,,4.99,0
Spicy Italian Chopped Salad,"Go ahead, spice up your life. The Spicy Italian features spicy pepperoni and sensational salami. Try one today with everything else your taste buds desire.",8.75,0
Coconut Water,,2.25,0
Bottled Water,,2,0
Onion Rings,,0,0
3 pc. Tenders Waffle Basket,3 Extra Crispy Tenders and a Belgian style waffle with a side of Mrs. Butterworth'sÂ® syrup.,5.49,0
Chocolate Shake,Cool down with our creamy Hand Spun Shake. Velvety vanilla soft serve and your choice of flavor are blended to perfection and finished with sweet whipped topping just for you,2.99,0
BKÂ® Joe Iced Coffee,"Our BKÂ® Joe Iced Coffee starts with 100% Arabica beans combined with silky cream and your choice of flavored syrups â Vanilla, Mocha and Plain - for a deliciously cool iced coffee experience.",1.59,0
Hot Coffee,,3,0
Garden Salad,,3.5,0
Onion Rings,,5,0
Chicken Soup,"A zesty blend of chicken broth filled with tender chicken strips, rice, pico de gallo and a slice of avocado.",7.5,0
Whole Kernel Corn,Sweet yellow corn,0,0
Spicy Albacore Roll,,5.95,0
8. Hot and Sour Soup,"A traditional Chinese soup with broth, eggs, tofu and vegetables. Spicy.",6,0
Creamy Coleslaw,,0,0
C8 Sesame Chicken,"Chunks of deep-fried, boneless chicken deep sauteed in sesame sauce",9.95,1
Kid's Strawberries and Cream,,3.49,0
Side of Chili,,2.59,0
Smoky Mtn. BBQ Tenders Combo,"3 pc. or 5 pc. Tenders with Smoky Mountain BBQ, a side of your choice, a biscuit, and a medium drink",0,0
Mixed Wonton Egg Drop Soup,With noodle.,0,0
Rocky Road Tart,,1.95,0
Bacon & Egg Biscuit,Rise and shine with our Bacon & Egg Biscuit. Thick cut naturally smoked bacon and fluffy eggs are layered carefully between one of our warm buttermilk biscuits.,2.79,0
Chai,,1,0
Orange Juice,15.2 oz Bottle of TropicanaÂ® Orange Juice.,1.99,0
Asian Chicken Salad,"All natural chicken breast, oranges, cucumbers, red bell pepper, almonds, cilantro, spring mix and sesame ginger dressing. Served with our world famous fresh-baked bread. Contains nuts.",11.49,0
Patty Melt,100% USDA choice beef topped with grilled onions and american. Served on grilled marble rye.,9.25,1
4. Spicy Shrimp Coconut Soup,"Tom kha koong. Coconut soup with shrimp, mushrooms, tomatoes and lemon grass.",0,0
Caesar Salad with Chicken,,7,0
Freshly Brewed Iced Tea,,2.99,0
Avocado Salad,,5.5,0
121. Rice Pudding,,2.5,0
Mulligatawny Soup,Lentil soup garnished with chicken and rice.,4,0
20. Tom Yom Shrimp Soup,Hot and soup shrimp with mushroom.,0,0
Stuffed Quesadilla,"3 cheeses, pico de gallo, black olives, melted on a tortilla. Served with salsa and sour cream.",7.85,0
Popcorn Crawfish,,7.99,0
Coleslaw,,1.99,0
Shu Mai,8 pieces.,5.95,0
Shrimp Pakora,"Seasoned baby shrimp, a Bengal specialty.",7.99,0
Garlic Breadsticks,,3.99,0
Frozen FantaÂ® Orange,"Cool down with the Frozen FantaÂ® Orange, available for a limited time only.",1,0
